layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
conv1,-70.94062805175781,57.99160385131836,7.507402187911794e-05,0.0,2.384185791015625e-07,70.94062805175781
bn1,-10.032445907592773,8.285656929016113,9.962916374206543e-05,0.0,7.450580596923828e-09,10.032445907592773
relu,0.0,8.504071235656738,8.99285078048706e-06,48.95666666666666,2.9802322387695312e-08,8.504071235656738
maxpool,0.0,9.265478134155273,0.0001637078821659088,29.459999999999997,1.4901161193847656e-08,9.265478134155273
layer1.0.conv1,-54.522212982177734,69.1399154663086,2.86102294921875e-06,0.0,3.5762786865234375e-07,69.1399154663086
layer1.0.bn1,-3.288731813430786,5.420373916625977,5.077570676803589e-06,0.0,2.9802322387695312e-08,5.420373916625977
layer1.0.relu,0.0,11.3915376663208,1.9788742065429688e-05,25.1,7.450580596923828e-09,11.3915376663208
layer1.0.conv2,-31.80795669555664,27.967941284179688,1.5139579772949219e-05,0.0,5.960464477539063e-08,31.80795669555664
layer1.0.bn2,-3.500171422958374,3.465883493423462,3.295391798019409e-05,0.0,7.450580596923828e-09,3.500171422958374
layer1.1.conv1,-66.14739227294922,39.02665328979492,0.0006545186042785645,0.0,1.1920928955078125e-07,66.14739227294922
layer1.1.bn1,-3.886747121810913,4.076913833618164,6.288290023803711e-05,0.0,1.4901161193847656e-08,4.076913833618164
layer1.1.relu,0.0,12.031414031982422,5.766749382019043e-05,24.823333333333334,2.9802322387695312e-08,12.031414031982422
layer1.1.conv2,-25.633520126342773,20.606019973754883,5.745887756347656e-05,0.0,5.960464477539063e-08,25.633520126342773
layer1.1.bn2,-3.92781138420105,3.064176321029663,4.911795258522034e-06,0.0,1.4901161193847656e-08,3.92781138420105
layer2.0.conv1,-45.32981491088867,28.81529998779297,5.445054739539046e-06,0.0,5.960464477539063e-08,45.32981491088867
layer2.0.bn1,-3.738642930984497,4.297364711761475,7.137656211853027e-05,0.0,7.450580596923828e-09,4.297364711761475
layer2.0.relu,0.0,7.044701099395752,1.5422701835632324e-06,50.82333333333333,1.4901161193847656e-08,7.044701099395752
layer2.0.conv2,-25.532146453857422,16.10163688659668,7.716752588748932e-05,0.0,2.9802322387695312e-08,25.532146453857422
layer2.0.bn2,-5.056572437286377,4.868563652038574,6.186217069625854e-05,0.0,7.450580596923828e-09,5.056572437286377
layer2.0.downsample.0,-16.570199966430664,8.762950897216797,0.00011446460848674178,0.0,1.1920928955078125e-07,16.570199966430664
layer2.0.downsample.1,-5.0571393966674805,4.3609771728515625,1.4767050743103027e-05,0.0,1.4901161193847656e-08,5.0571393966674805
layer2.1.conv1,-25.973886489868164,27.679719924926758,0.00042998790740966797,0.0,1.1920928955078125e-07,27.679719924926758
layer2.1.bn1,-5.564438819885254,4.832123756408691,5.044788122177124e-05,0.0,1.1175870895385742e-08,5.564438819885254
layer2.1.relu,0.0,9.696368217468262,6.15529716014862e-05,33.22666666666667,2.9802322387695312e-08,9.696368217468262
layer2.1.conv2,-20.04012680053711,18.41312599182129,7.468461990356445e-05,0.0,1.4901161193847656e-08,20.04012680053711
layer2.1.bn2,-6.360824108123779,4.952713489532471,5.9244222939014435e-05,0.0,1.4901161193847656e-08,6.360824108123779
layer3.0.conv1,-16.432373046875,15.306903839111328,0.00010155808558920398,0.0,2.9802322387695312e-08,16.432373046875
layer3.0.bn1,-5.209930419921875,4.106141567230225,2.8118491172790527e-05,0.0,7.450580596923828e-09,5.209930419921875
layer3.0.relu,0.0,6.837200164794922,0.00014304369688034058,53.46666666666666,2.9802322387695312e-08,6.837200164794922
layer3.0.conv2,-8.14021110534668,13.19392204284668,0.0002237558364868164,0.0,1.4901161193847656e-08,13.19392204284668
layer3.0.bn2,-4.405453681945801,5.035848617553711,9.499862790107727e-05,0.0,1.4901161193847656e-08,5.035848617553711
layer3.0.downsample.0,-6.4928364753723145,6.320023059844971,2.771431718429085e-05,0.0,2.9802322387695312e-08,6.4928364753723145
layer3.0.downsample.1,-4.489382743835449,4.345444679260254,2.1636486053466797e-05,0.0,2.2351741790771484e-08,4.489382743835449
layer3.1.conv1,-17.90765953063965,15.946893692016602,9.393692016601562e-05,0.0,1.4901161193847656e-08,17.90765953063965
layer3.1.bn1,-4.521158218383789,5.180168628692627,2.601661253720522e-05,0.0,1.4901161193847656e-08,5.180168628692627
layer3.1.relu,0.0,10.763906478881836,1.7017126083374023e-05,37.733333333333334,1.4901161193847656e-08,10.763906478881836
layer3.1.conv2,-31.154577255249023,17.217723846435547,1.0773539543151855e-05,0.0,2.9802322387695312e-08,31.154577255249023
layer3.1.bn2,-5.293981552124023,6.100436210632324,3.8485974073410034e-05,0.0,9.313225746154785e-09,6.100436210632324
layer4.0.conv1,-55.24448013305664,69.21686553955078,5.652614709106274e-05,0.0,5.960464477539063e-08,69.21686553955078
