layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
layer2.1.bn2.bias,-0.0007982868701219559,0.0005218163132667542,8.009374141693115e-07,0.0,2.1420419216156006e-08,0.0007982868701219559
layer3.0.conv1.weight,-0.0010248268954455853,0.001153312623500824,2.3283064365386963e-10,0.0023735894097222225,1.8189894035458565e-12,0.001153312623500824
layer3.0.bn1.weight,-0.0008268952369689941,0.0010399818420410156,7.450580596923828e-06,0.0,5.960464477539063e-08,0.0010399818420410156
layer3.0.bn1.bias,-0.00037271715700626373,0.000443972647190094,7.171183824539185e-08,0.0,3.259629011154175e-09,0.000443972647190094
layer3.0.conv2.weight,-0.0012718290090560913,0.0018057972192764282,1.1540990385583427e-11,0.0008477105034722222,1.3642420526593924e-12,0.0018057972192764282
layer3.0.bn2.weight,-0.0009559988975524902,0.0013205409049987793,1.7940998077392578e-05,0.0,5.960464477539063e-08,0.0013205409049987793
layer3.0.bn2.bias,-0.0005020555108785629,0.0008063660934567451,1.4901161193847656e-08,0.0,3.725290298461914e-09,0.0008063660934567451
layer3.0.downsample.0.weight,-0.001515015959739685,0.0018266215920448303,1.4901161193847656e-08,0.0,5.820766091346741e-11,0.0018266215920448303
layer3.0.downsample.1.weight,-0.00211256742477417,0.0006714463233947754,1.5497207641601562e-06,0.0,5.960464477539063e-08,0.00211256742477417
layer3.0.downsample.1.bias,-0.0005020555108785629,0.0008063660934567451,1.4901161193847656e-08,0.0,3.725290298461914e-09,0.0008063660934567451
layer3.1.conv1.weight,-0.0007689669728279114,0.0007075704634189606,1.1641532182693481e-10,0.0023735894097222225,1.8189894035458565e-12,0.0007689669728279114
layer3.1.bn1.weight,-0.0006051063537597656,-0.0001774430274963379,0.0001774430274963379,0.0,5.960464477539063e-08,0.0006051063537597656
layer3.1.bn1.bias,-0.0001849159598350525,0.00019277632236480713,1.5273690223693848e-07,0.0,1.862645149230957e-09,0.00019277632236480713
layer3.1.conv2.weight,-0.000687088817358017,0.0005562007427215576,7.275957614183426e-12,0.002543131510416667,9.094947017729282e-13,0.000687088817358017
layer3.1.bn2.weight,-0.0012556910514831543,0.00016885995864868164,1.901388168334961e-05,0.0,5.960464477539063e-08,0.0012556910514831543
layer3.1.bn2.bias,-0.000348411500453949,0.0008240565657615662,9.546056389808655e-09,0.0,9.313225746154785e-09,0.0008240565657615662
layer4.0.conv1.weight,-0.0018987604416906834,0.0012061151210218668,5.064038077762234e-11,0.0008477105034722222,1.1368683772161603e-13,0.0018987604416906834
layer4.0.bn1.weight,-0.0014803409576416016,0.0009800195693969727,1.9729137420654297e-05,0.0,5.960464477539063e-08,0.0014803409576416016
layer4.0.bn1.bias,-0.00045532401418313384,0.0008744536899030209,2.60770320892334e-08,0.0,5.471520125865936e-09,0.0008744536899030209
layer4.0.conv2.weight,-0.002111632376909256,0.003423042595386505,1.0436096431476471e-11,0.00012715657552083332,5.684341886080802e-14,0.003423042595386505
layer4.0.bn2.weight,-0.0021532177925109863,0.002992570400238037,2.086162567138672e-06,0.0,5.960464477539063e-08,0.002992570400238037
layer4.0.bn2.bias,-0.005424439907073975,0.012313254177570343,8.791685104370117e-07,0.0,7.450580596923828e-09,0.012313254177570343
layer4.0.downsample.0.weight,-0.004333332180976868,0.004449129104614258,2.3283064365386963e-10,0.000762939453125,7.275957614183426e-12,0.004449129104614258
layer4.0.downsample.1.weight,-0.004247725009918213,0.004780292510986328,5.125999450683594e-06,0.0,5.960464477539063e-08,0.004780292510986328
layer4.0.downsample.1.bias,-0.005424439907073975,0.012313254177570343,8.791685104370117e-07,0.0,7.450580596923828e-09,0.012313254177570343
layer4.1.conv1.weight,-0.0017918655648827553,0.001733364537358284,1.1679546219056647e-12,0.0003814697265625,4.263256414560601e-14,0.0017918655648827553
layer4.1.bn1.weight,-0.000908970832824707,-0.0001437664031982422,0.0001437664031982422,0.0,5.960464477539063e-08,0.000908970832824707
layer4.1.bn1.bias,-0.0004998743534088135,0.000595318153500557,2.980232238769531e-07,0.0,1.3969838619232178e-09,0.000595318153500557
layer4.1.conv2.weight,-0.0010836496949195862,0.00138896144926548,3.2325253584986058e-12,8.477105034722222e-05,1.1368683772161603e-13,0.00138896144926548
layer4.1.bn2.weight,-0.002300739288330078,0.001830264925956726,1.3113021850585938e-06,0.0,1.4901161193847656e-08,0.002300739288330078
layer4.1.bn2.bias,-0.008719779551029205,0.011302411556243896,6.854534149169922e-07,0.0,1.4901161193847656e-08,0.011302411556243896
fc.weight,-0.014268934726715088,0.01674094796180725,1.4901161193847656e-08,0.0,3.0331648304127157e-10,0.01674094796180725
fc.bias,-0.013568267226219177,0.01554243266582489,0.00010021775960922241,0.0,0.000453755259513855,0.01554243266582489
