layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
layer2.0.conv2.weight,-0.0028669610619544983,0.003986433148384094,2.7939677238464355e-09,0.0006781684027777778,7.275957614183426e-12,0.003986433148384094
layer2.0.bn2.weight,-0.008040428161621094,0.010420143604278564,3.1948089599609375e-05,0.0,2.9802322387695312e-08,0.010420143604278564
layer2.0.bn2.bias,-0.005095988512039185,0.006288811564445496,1.4176592230796814e-05,0.0,1.1920928955078125e-07,0.006288811564445496
layer2.0.downsample.0.weight,-0.006908455863595009,0.003965586423873901,7.078051567077637e-08,0.0,4.656612873077393e-10,0.006908455863595009
layer2.0.downsample.1.weight,-0.009918898344039917,0.006271719932556152,2.2023916244506836e-05,0.0,1.4901161193847656e-07,0.009918898344039917
layer2.0.downsample.1.bias,-0.005095988512039185,0.006288811564445496,1.4176592230796814e-05,0.0,1.1920928955078125e-07,0.006288811564445496
layer2.1.conv1.weight,-0.002116423100233078,0.0018280521035194397,1.862645149230957e-09,0.0013563368055555555,1.4551915228366852e-11,0.002116423100233078
layer2.1.bn1.weight,-0.005488872528076172,0.006381124258041382,7.095932960510254e-05,0.0,3.129243850708008e-07,0.006381124258041382
layer2.1.bn1.bias,-0.004353374242782593,0.003954485058784485,1.8194317817687988e-05,0.0,4.470348358154297e-07,0.004353374242782593
layer2.1.conv2.weight,-0.0019941898062825203,0.002157367765903473,1.862645149230957e-09,0.0006781684027777778,7.275957614183426e-12,0.002157367765903473
layer2.1.bn2.weight,-0.006795793771743774,0.009321600198745728,5.900859832763672e-06,0.0,5.21540641784668e-08,0.009321600198745728
layer2.1.bn2.bias,-0.005328238010406494,0.005334183573722839,1.5228986740112305e-05,0.0,1.1920928955078125e-06,0.005334183573722839
layer3.0.conv1.weight,-0.002976788207888603,0.0029942989349365234,9.313225746154785e-10,0.0003390842013888889,7.275957614183426e-12,0.0029942989349365234
layer3.0.bn1.weight,-0.008479148149490356,0.007966578006744385,6.645917892456055e-06,0.0,1.1920928955078125e-07,0.008479148149490356
layer3.0.bn1.bias,-0.005424529314041138,0.005990579724311829,7.4803829193115234e-06,0.0,2.384185791015625e-07,0.005990579724311829
layer3.0.conv2.weight,-0.0027983933687210083,0.002915292978286743,2.3283064365386963e-10,0.0003390842013888889,9.094947017729282e-13,0.002915292978286743
layer3.0.bn2.weight,-0.005341917276382446,0.0038795769214630127,1.3574957847595215e-05,0.0,7.450580596923828e-08,0.005341917276382446
layer3.0.bn2.bias,-0.0037696044892072678,0.002114631235599518,1.150183379650116e-07,0.0,1.4901161193847656e-08,0.0037696044892072678
layer3.0.downsample.0.weight,-0.0019486881792545319,0.002080594189465046,9.313225746154785e-10,0.0030517578125,2.9103830456733704e-11,0.002080594189465046
layer3.0.downsample.1.weight,-0.003242630511522293,0.006157809402793646,4.947185516357422e-06,0.0,7.450580596923828e-08,0.006157809402793646
layer3.0.downsample.1.bias,-0.0037696044892072678,0.002114631235599518,1.150183379650116e-07,0.0,1.4901161193847656e-08,0.0037696044892072678
layer3.1.conv1.weight,-0.00041537079960107803,0.00018913036910817027,5.820766091346741e-11,0.0008477105034722222,2.2737367544323206e-13,0.00041537079960107803
layer3.1.bn1.weight,-0.0003863871097564697,0.00042349472641944885,1.9744038581848145e-07,0.0,3.725290298461914e-09,0.00042349472641944885
layer3.1.bn1.bias,-0.0004352717660367489,0.0004354482516646385,9.378418326377869e-07,0.0,5.587935447692871e-09,0.0004354482516646385
layer3.1.conv2.weight,-0.00025599077343940735,0.00023738574236631393,2.7057467377744615e-11,0.0016954210069444445,1.1368683772161603e-13,0.00025599077343940735
layer3.1.bn2.weight,-0.002080705016851425,0.0024779438972473145,1.2228265404701233e-06,0.0,2.421438694000244e-08,0.0024779438972473145
layer3.1.bn2.bias,-0.0017380313947796822,0.0014828741550445557,8.270144462585449e-07,0.0,2.7939677238464355e-09,0.0017380313947796822
layer4.0.conv1.weight,-0.0015140743926167488,0.0013139508664608002,3.2365221613872563e-12,8.477105034722222e-05,7.105427357601002e-15,0.0015140743926167488
layer4.0.bn1.weight,-0.002807214856147766,0.0030830949544906616,1.9073486328125e-06,0.0,1.4901161193847656e-08,0.0030830949544906616
layer4.0.bn1.bias,-0.0019943565130233765,0.0028091035783290863,4.470348358154297e-07,0.0,1.862645149230957e-09,0.0028091035783290863
layer4.0.conv2.weight,-0.0011544544249773026,0.0010554119944572449,6.671330154972566e-13,0.0,3.552713678800501e-15,0.0011544544249773026
layer4.0.bn2.weight,-0.005405604839324951,0.004836618900299072,2.905726432800293e-07,0.0,1.1175870895385742e-08,0.005405604839324951
layer4.0.bn2.bias,-0.003986608702689409,0.0037483572959899902,4.936009645462036e-07,0.0,3.725290298461914e-09,0.003986608702689409
layer4.0.downsample.0.weight,-0.0019788481295108795,0.0018808059394359589,4.656612873077393e-10,0.0,1.8189894035458565e-12,0.0019788481295108795
layer4.0.downsample.1.weight,-0.0045185387134552,0.0028675198554992676,8.195638656616211e-08,0.0,3.725290298461914e-09,0.0045185387134552
layer4.0.downsample.1.bias,-0.003986608702689409,0.0037483572959899902,4.936009645462036e-07,0.0,3.725290298461914e-09,0.003986608702689409
layer4.1.conv1.weight,-0.00014639366418123245,0.00016280217096209526,7.466249840604178e-14,0.00025431315104166663,1.7763568394002505e-15,0.00016280217096209526
layer4.1.bn1.weight,-0.00020090490579605103,8.140504360198975e-05,7.450580596923828e-08,0.0,3.725290298461914e-09,0.00020090490579605103
layer4.1.bn1.bias,-0.0001585870049893856,0.0001475232420489192,2.9802322387695312e-08,0.0,4.656612873077393e-10,0.0001585870049893856
layer4.1.conv2.weight,-0.0001440313644707203,0.0001215469092130661,2.0664026045835726e-13,8.477105034722222e-05,7.105427357601002e-15,0.0001440313644707203
layer4.1.bn2.weight,-0.0019337693229317665,0.0030558097641915083,2.9243528842926025e-07,0.0,6.984919309616089e-09,0.0030558097641915083
layer4.1.bn2.bias,-0.003944531083106995,0.003619721159338951,2.644956111907959e-07,0.0,5.587935447692871e-09,0.003944531083106995
fc.weight,-0.006300926208496094,0.005583897233009338,5.774199962615967e-08,0.0,2.3283064365386963e-10,0.006300926208496094
fc.bias,-0.006807178258895874,0.004232563078403473,0.00047291815280914307,0.0,7.394514977931976e-05,0.006807178258895874
