layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
layer2.0.downsample.1,-2.838456630706787,3.0973644256591797,4.8547983169555664e-05,0.0,7.450580596923828e-09,3.0973644256591797
layer2.1.conv1,-4.2039713859558105,3.440913438796997,8.061528205871582e-05,0.0,1.4901161193847656e-08,4.2039713859558105
layer2.1.bn1,-2.358973741531372,1.7881420850753784,2.2038817405700684e-05,0.0,7.450580596923828e-09,2.358973741531372
layer2.1.relu,0.0,3.791172981262207,3.069639205932617e-06,67.53666666666666,7.450580596923828e-09,3.791172981262207
layer2.1.conv2,-1.513589859008789,1.1619027853012085,1.519918441772461e-06,0.0,7.450580596923828e-09,1.513589859008789
layer2.1.bn2,-2.2626357078552246,1.3089426755905151,4.023313522338867e-07,0.0,3.725290298461914e-09,2.2626357078552246
layer3.0.conv1,-4.167023181915283,4.966831207275391,4.6497818402713165e-05,0.0,1.4901161193847656e-08,4.966831207275391
layer3.0.bn1,-2.1476120948791504,3.3072807788848877,2.8833746910095215e-06,0.0,7.450580596923828e-09,3.3072807788848877
layer3.0.relu,0.0,2.13344144821167,8.702278137207031e-06,54.290000000000006,7.450580596923828e-09,2.13344144821167
layer3.0.conv2,-2.4627459049224854,2.244215488433838,6.582587957382202e-06,0.0,3.725290298461914e-09,2.4627459049224854
layer3.0.bn2,-1.8517509698867798,1.8950706720352173,1.7397105693817139e-06,0.0,2.7939677238464355e-09,1.8950706720352173
layer3.0.downsample.0,-1.4515858888626099,1.7798137664794922,1.1108849321317393e-05,0.0,4.656612873077393e-10,1.7798137664794922
layer3.0.downsample.1,-1.3724687099456787,1.596442461013794,3.840774297714233e-06,0.0,3.725290298461914e-09,1.596442461013794
layer3.1.conv1,-0.3973225951194763,0.5069762468338013,1.1906959116458893e-06,0.0,3.259629011154175e-09,0.5069762468338013
layer3.1.bn1,-0.2370489537715912,0.4241696000099182,1.317821443080902e-07,0.0,1.862645149230957e-09,0.4241696000099182
layer3.1.relu,0.0,2.52007794380188,6.6570937633514404e-06,27.43,9.313225746154785e-10,2.52007794380188
layer3.1.conv2,-0.3489607274532318,0.2360469400882721,4.237517714500427e-07,0.0,4.656612873077393e-10,0.3489607274532318
layer3.1.bn2,-0.6641698479652405,0.25466883182525635,1.0710209608078003e-06,0.0,9.313225746154785e-10,0.6641698479652405
layer4.0.conv1,-1.4325435161590576,1.822088599205017,6.886699338792823e-06,0.0,1.862645149230957e-09,1.822088599205017
layer4.0.bn1,-0.82143235206604,1.0764611959457397,1.1318828910589218e-05,0.0,6.984919309616089e-10,1.0764611959457397
layer4.0.relu,0.0,2.5884108543395996,1.948326826095581e-05,56.28333333333333,3.725290298461914e-09,2.5884108543395996
layer4.0.conv2,-0.8743261694908142,1.3369297981262207,2.3527536541223526e-07,0.0,5.820766091346741e-10,1.3369297981262207
layer4.0.bn2,-1.0535122156143188,1.4833487272262573,2.6747584342956543e-06,0.0,1.6298145055770874e-09,1.4833487272262573
layer4.0.downsample.0,-2.0284807682037354,2.170367479324341,6.288310942181852e-06,0.0,2.3283064365386963e-10,2.170367479324341
layer4.0.downsample.1,-1.3589138984680176,1.8497227430343628,9.117648005485535e-07,0.0,1.862645149230957e-09,1.8497227430343628
layer4.1.conv1,-0.3369208872318268,0.3826090693473816,9.201467037200928e-07,0.0,1.862645149230957e-09,0.3826090693473816
layer4.1.bn1,-0.26482999324798584,0.4400103986263275,3.537861630320549e-06,0.0,9.313225746154785e-10,0.4400103986263275
layer4.1.relu,0.0,2.786149740219116,1.5068799257278442e-06,57.513333333333335,3.725290298461914e-09,2.786149740219116
layer4.1.conv2,-0.30116501450538635,0.20279273390769958,6.6211214289069176e-09,0.0,2.0372681319713593e-10,0.30116501450538635
layer4.1.bn2,-0.5377329587936401,0.24576793611049652,4.817266017198563e-06,0.0,9.313225746154785e-10,0.5377329587936401
avgpool,0.0,2.5673820972442627,1.5068799257278442e-06,57.946666666666665,2.7939677238464355e-09,2.5673820972442627
fc,-4.851881980895996,12.162116050720215,0.004336178302764893,0.0,1.6510486602783203e-05,12.162116050720215
