layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
layer4.0.conv1.weight,-0.004932897165417671,0.004776288755238056,7.980816008057445e-11,55.55555555555556,5.684341886080802e-14,0.004932897165417671
layer4.0.bn1.weight,-0.007553556002676487,0.012168163433670998,3.2405368983745575e-06,0.0,4.025059752166271e-08,0.012168163433670998
layer4.0.bn1.bias,-0.00966928992420435,0.014126095920801163,5.731708370149136e-07,0.0,2.421438694000244e-08,0.014126095920801163
layer4.0.conv2.weight,-0.0056182038970291615,0.00721816485747695,2.0372681319713593e-10,88.91059027777779,2.2737367544323206e-13,0.00721816485747695
layer4.0.bn2.weight,-0.020730622112751007,0.014654893428087234,5.901805707253516e-06,0.1953125,2.537854015827179e-08,0.020730622112751007
layer4.0.bn2.bias,-0.01660541631281376,0.016646118834614754,3.78859112970531e-06,0.1953125,4.9301888793706894e-08,0.016646118834614754
layer4.0.downsample.0.weight,-0.009932063519954681,0.00947742909193039,2.1464074961841106e-10,0.1953125,2.2737367544323206e-13,0.009932063519954681
layer4.0.downsample.1.weight,-0.009202022105455399,0.021391823887825012,1.1347583495080471e-07,0.1953125,1.7680577002465725e-08,0.021391823887825012
layer4.0.downsample.1.bias,-0.01660541631281376,0.016646118834614754,3.78859112970531e-06,0.1953125,4.9301888793706894e-08,0.016646118834614754
layer4.1.conv1.weight,-5.7865130656864494e-05,4.78377151011955e-05,2.4002935056222086e-14,89.62533738878038,9.540979117872439e-17,5.7865130656864494e-05
layer4.1.bn1.weight,-6.568324897671118e-05,3.7994595913914964e-05,9.79536629586164e-09,6.4453125,1.3503154150384944e-10,6.568324897671118e-05
layer4.1.bn1.bias,-0.00012582456110976636,3.026526428584475e-05,2.9812508017812434e-09,6.4453125,1.531361704110168e-10,0.00012582456110976636
layer4.1.conv2.weight,-7.810925308149308e-05,0.00014246672799345106,1.717083506630468e-14,89.60503472222221,1.3877787807814457e-17,0.00014246672799345106
layer4.1.bn2.weight,-0.0003561844350770116,0.0002782149240374565,2.7336000130162574e-10,0.0,1.7121237760875374e-10,0.0003561844350770116
layer4.1.bn2.bias,-0.0166054405272007,0.01664590835571289,3.81549762096256e-06,0.0,2.468004822731018e-08,0.01664590835571289
fc.weight,-0.041881807148456573,0.028845446184277534,2.0972220227122307e-07,0.0,1.7462298274040222e-10,0.041881807148456573
fc.bias,-0.036278136074543,0.02422477677464485,0.0005839805817231536,0.0,0.0004935106262564659,0.036278136074543
