layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
features.15.conv.0.1,-2.6175499101555033e-07,2.8654096695390763e-07,2.141444709275256e-13,0.0,1.3877787807814457e-17,2.8654096695390763e-07
features.15.conv.1.0,-7.138424518160491e-09,8.59662829810759e-09,3.5946627737550333e-16,48.108000000000004,1.0842021724855044e-19,8.59662829810759e-09
features.15.conv.1.1,-6.848221101307672e-09,8.316312971601292e-09,2.0649432409308363e-16,48.2236,1.0842021724855044e-19,8.316312971601292e-09
features.15.conv.2,-8.912456550547176e-09,7.068490681660933e-09,9.436657693055652e-15,0.0,1.3010426069826053e-18,8.912456550547176e-09
features.15.conv.3,-9.440613624178695e-09,7.149371761272505e-09,6.711710773607679e-15,0.0,1.734723475976807e-18,9.440613624178695e-09
features.16.conv.0.0,-2.9004959856138157e-07,3.1171268233265437e-07,3.134020210775017e-14,0.0,1.0408340855860843e-17,3.1171268233265437e-07
features.16.conv.0.1,-3.190003212694137e-07,3.201346032710717e-07,1.1554893123593736e-14,0.0,3.0357660829594124e-18,3.201346032710717e-07
features.16.conv.1.0,-9.421002644671717e-09,6.74521549726137e-09,2.3572214885015893e-16,50.474,2.168404344971009e-19,9.421002644671717e-09
features.16.conv.1.1,-9.284477187065932e-09,7.115126265944127e-09,3.6160802665241543e-16,50.461999999999996,5.421010862427522e-20,9.284477187065932e-09
features.16.conv.2,-7.599814111358683e-09,7.060113826895531e-09,5.484980061153588e-15,0.0,7.589415207398531e-19,7.599814111358683e-09
features.16.conv.3,-7.599775919686635e-09,7.189167483545589e-09,1.9950018775914766e-15,0.0,1.1892342579450377e-18,7.599775919686635e-09
features.17.conv.0.0,-3.0527186822837393e-07,2.952251634269487e-07,4.2625486338298754e-14,0.0,5.551115123125783e-17,3.0527186822837393e-07
features.17.conv.0.1,-3.089771212216874e-07,2.801068887947622e-07,4.154040579264695e-15,0.0,2.7755575615628914e-17,3.089771212216874e-07
features.17.conv.1.0,-5.011450809888629e-09,8.291999087362001e-09,4.592741812537273e-16,51.348400000000005,2.710505431213761e-19,8.291999087362001e-09
features.17.conv.1.1,-5.236019173793238e-09,8.700001608019647e-09,8.588262928580404e-16,51.2186,1.0842021724855044e-19,8.700001608019647e-09
features.17.conv.2,-4.927472208038353e-09,5.3526698629013936e-09,9.474831138647799e-16,0.0,2.439454888092385e-19,5.3526698629013936e-09
features.17.conv.3,-4.946550724582721e-09,5.3526432175488026e-09,1.2475508881767202e-15,0.0,4.336808689942018e-19,5.3526432175488026e-09
features.18.0,-5.285038184865698e-09,4.65605776156508e-09,7.228820046862575e-16,0.0,4.336808689942018e-19,5.285038184865698e-09
features.18.1,-4.944581633026246e-09,4.925796659449588e-09,5.047222171121345e-17,0.0,8.673617379884035e-19,4.944581633026246e-09
classifier.1,-8.689316488563747e-10,1.1220044893178738e-09,1.2037887986079287e-16,0.0,2.168404344971009e-19,1.1220044893178738e-09
