layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
layer2.0.downsample.0.weight,-0.016533169895410538,0.022241346538066864,1.0264921002089977e-07,0.0,8.731149137020111e-11,0.022241346538066864
layer2.0.downsample.1.weight,-0.007318679243326187,0.006363535299897194,5.792855517938733e-06,0.0,8.097849786281586e-07,0.007318679243326187
layer2.0.downsample.1.bias,-0.004010259639471769,0.006355640944093466,6.012123776599765e-06,0.0,2.3865140974521637e-08,0.006355640944093466
layer2.1.conv1.weight,-0.002999611897394061,0.0034665768034756184,1.6298145055770874e-09,0.0,1.8189894035458565e-12,0.0034665768034756184
layer2.1.bn1.weight,-0.0037772469222545624,0.0030328489374369383,7.063033990561962e-06,0.0,8.224742487072945e-08,0.0037772469222545624
layer2.1.bn1.bias,-0.0024572783149778843,0.0027135079726576805,4.008354153484106e-06,0.0,4.940084181725979e-07,0.0027135079726576805
layer2.1.conv2.weight,-0.004965370520949364,0.004707136657088995,2.1973391994833946e-09,0.0,1.8189894035458565e-12,0.004965370520949364
layer2.1.bn2.weight,-0.007615133188664913,0.007490886375308037,1.881009666249156e-05,0.0,8.310307748615742e-07,0.007615133188664913
layer2.1.bn2.bias,-0.002466310514137149,0.003401573747396469,7.274502422660589e-07,0.0,1.0797521099448204e-08,0.003401573747396469
layer3.0.conv1.weight,-0.006204674486070871,0.005312987603247166,2.9103830456733704e-11,0.0,4.547473508864641e-13,0.006204674486070871
layer3.0.bn1.weight,-0.0033656207378953695,0.004265235271304846,6.7870132625103e-06,0.0,2.112938091158867e-08,0.004265235271304846
layer3.0.bn1.bias,-0.002125934697687626,0.0022708061151206493,9.156574378721416e-07,0.0,2.7939677238464355e-08,0.0022708061151206493
layer3.0.conv2.weight,-0.00845615565776825,0.008879788219928741,1.0345502232667059e-11,2.213541666666667,3.552713678800501e-15,0.008879788219928741
layer3.0.bn2.weight,-0.011607907712459564,0.00541610037907958,1.7810816643759608e-06,0.0,1.2623058864846826e-07,0.011607907712459564
layer3.0.bn2.bias,-0.002134976675733924,0.0022613531909883022,1.1086231097579002e-06,0.0,6.827758625149727e-08,0.0022613531909883022
layer3.0.downsample.0.weight,-0.00813368521630764,0.009437460452318192,1.82189978659153e-08,0.0,1.4551915228366852e-11,0.009437460452318192
layer3.0.downsample.1.weight,-0.004585237242281437,0.00712959561496973,4.087472916580737e-06,0.0,7.018388714641333e-08,0.00712959561496973
layer3.0.downsample.1.bias,-0.002134976675733924,0.0022613531909883022,1.1086231097579002e-06,0.0,6.827758625149727e-08,0.0022613531909883022
layer3.1.conv1.weight,-0.0030911534558981657,0.003621612908318639,5.258537203768621e-13,2.3871527777777777,6.217248937900877e-15,0.003621612908318639
layer3.1.bn1.weight,-0.0012324595591053367,0.0009497026330791414,2.615604898892343e-06,0.0,7.62520357966423e-09,0.0012324595591053367
layer3.1.bn1.bias,-0.0009834549855440855,0.000843884889036417,2.282475179526955e-06,0.0,8.703500498086214e-08,0.0009834549855440855
layer3.1.conv2.weight,-0.004235813859850168,0.0027976527344435453,9.113731904569766e-13,7.855902777777778,8.881784197001252e-16,0.004235813859850168
layer3.1.bn2.weight,-0.004576862324029207,0.003446567105129361,1.0352378012612462e-06,0.0,1.0516669135540724e-07,0.004576862324029207
layer3.1.bn2.bias,-0.00324346125125885,0.0018809392349794507,1.673470251262188e-10,0.0,5.165929906070232e-10,0.00324346125125885
layer4.0.conv1.weight,-0.0068311248905956745,0.008328570984303951,8.7146210386857e-12,58.24652777777778,3.552713678800501e-15,0.008328570984303951
layer4.0.bn1.weight,-0.0074220504611730576,0.015093116089701653,2.427550498396158e-07,0.0,1.234002411365509e-08,0.015093116089701653
layer4.0.bn1.bias,-0.005089378450065851,0.006268695928156376,1.2519885785877705e-06,0.0,1.5890691429376602e-08,0.006268695928156376
layer4.0.conv2.weight,-0.021086497232317924,0.01955452747642994,1.5121237595394632e-12,90.53819444444444,1.3877787807814457e-17,0.021086497232317924
layer4.0.bn2.weight,-0.019061675295233727,0.02523038722574711,2.6158305743706478e-08,14.84375,1.141415850725025e-08,0.02523038722574711
layer4.0.bn2.bias,-0.03767203539609909,0.03961515054106712,6.536538421642035e-09,14.84375,6.536538421642035e-09,0.03961515054106712
layer4.0.downsample.0.weight,-0.015163537114858627,0.017846187576651573,5.3141840835593465e-14,27.1514892578125,2.0412782521152945e-15,0.017846187576651573
layer4.0.downsample.1.weight,-0.034507982432842255,0.03811301290988922,5.5551442557089104e-08,14.84375,7.288008418981917e-09,0.03811301290988922
layer4.0.downsample.1.bias,-0.03767203539609909,0.03961515054106712,6.536538421642035e-09,14.84375,6.536538421642035e-09,0.03961515054106712
layer4.1.conv1.weight,-0.009455977939069271,0.014812156558036804,4.164160769676295e-12,90.53819444444444,7.105427357601002e-15,0.014812156558036804
layer4.1.bn1.weight,-0.001766224391758442,0.0027670888230204582,5.847250577062368e-07,0.0,1.57160684466362e-09,0.0027670888230204582
layer4.1.bn1.bias,-0.0033200548496097326,0.0035968946758657694,1.3756798580288887e-06,0.0,5.617039278149605e-09,0.0035968946758657694
layer4.1.conv2.weight,-0.008625771850347519,0.008305787108838558,3.3752584061019775e-12,90.19097222222221,2.220446049250313e-16,0.008625771850347519
layer4.1.bn2.weight,-0.01271105371415615,0.009845337830483913,5.561491889238823e-07,11.71875,9.022187441587448e-09,0.01271105371415615
layer4.1.bn2.bias,-0.04922067001461983,0.06565650552511215,2.8477037972152175e-07,11.71875,8.96397978067398e-09,0.06565650552511215
fc.weight,-0.11446838080883026,0.07309895753860474,7.674274371538559e-08,11.71875,4.865796654485166e-11,0.11446838080883026
fc.bias,-0.08455286920070648,0.052665241062641144,0.0017050211317837238,0.0,0.0014054584316909313,0.08455286920070648
