layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
conv1.weight,-0.1939191073179245,0.19284243881702423,0.0018148183589801192,0.0,1.5720725059509277e-06,0.1939191073179245
conv2.weight,-0.08164499700069427,0.0816386491060257,2.3496422727475874e-05,0.0,8.940696716308594e-08,0.08164499700069427
fc1.weight,-0.06249990314245224,0.062498487532138824,4.708766937255859e-06,0.0,7.450580596923828e-09,0.06249990314245224
fc2.weight,-0.09127185493707657,0.09126289933919907,8.052879252318235e-07,0.0,7.450580596923828e-09,0.09127185493707657
fc3.weight,-0.10901108384132385,0.10895351320505142,0.00023355010489467531,0.0,1.4901161193847656e-08,0.10901108384132385
