layer,minimum,maximum,smallest_nonzero,zero_percent,minimum_spacing,maximum_abs
conv1.bias,0.031455494463443756,0.193041130900383,0.031455494463443756,0.0,0.013860084116458893,0.193041130900383
conv2.bias,-0.06561929732561111,0.08112054318189621,0.0020007973071187735,0.0,0.0007452666759490967,0.08112054318189621
fc1.bias,-0.06169094890356064,0.06216328591108322,0.0002017766237258911,0.0,1.2367963790893555e-06,0.06216328591108322
fc2.bias,-0.09033453464508057,0.08680538833141327,0.0010720884893089533,0.0,9.097158908843994e-06,0.09033453464508057
fc3.bias,-0.08340787142515182,0.10202760249376297,0.004412283655256033,0.0,0.00043123960494995117,0.10202760249376297
